Fiber_name,PC2_greater,psig
f5113,0.0766535344884212,1
f5114,0.0889095543005663,1
f5115,0.0600192623358739,1
f5119,0.0712676455061189,1
f5120,0.0656660321487633,1
f5129,0.0699609388637394,1
f5134,0.10315808590225199,1
f5136,0.0551201450717419,1
f5138,0.0544548985280628,1
f5144,0.12952952615059898,1
f5151,0.10329504734231301,1
f5155,0.13718025180213,1
f5156,0.0820946156360904,1
f5157,0.0832180434518402,1
f5166,0.173737276071366,1
f5167,0.10763934313669801,1
f5168,0.0889367940547883,1
f5169,0.0650160033634745,1
f5172,0.126960399667233,1
f5175,0.151321520784739,1
f5176,0.302481159050752,1
f5177,0.137644900273396,1
f5183,0.15955225755065802,1
f5189,0.187105442013292,1
f5190,0.28758468115749397,1
f5191,0.13284056996042198,1
f5198,0.18658923707773897,1
f5201,0.127885540439425,1
f5202,0.188630007535487,1
f5203,0.18008365743492202,1
f5204,0.0769648592992588,1
f5208,0.14035976843600198,1
f5212,0.083450377712091,1
f5213,0.132077037029758,1
f5214,0.17324099654942302,1
f5215,0.21290610436935997,1
f5217,0.0596491706110704,1
f5222,0.115688841528398,1
f5225,0.10693581567577001,1
f5238,0.0789205386162423,1
f5239,0.0777579058262808,1
f5244,0.08749445195916299,1
f5245,0.0671950815460678,1
f5250,0.10469043647388199,1
f5264,0.0864587928520819,1
f5294,0.0973690670083905,1
f5356,0.0660080977261196,1
f5359,0.0826586413504438,1
f5368,0.0877571861571721,1
f5370,0.10337630127295601,1
f5380,0.10244917712517901,1
f5386,0.0670885945494609,1
f5387,0.094444596034371,1
f5392,0.0854877848225239,1
f5394,0.134256336340143,1
f5399,0.148907014185215,1
f5400,0.0914054835152539,1
f5403,0.0931634038827393,1
f5404,0.14034153037648098,1
f5405,0.14048400832057598,1
f5410,0.10657699561635198,1
f5411,0.0900813578758209,1
f5414,0.10344568728195098,1
f5419,0.15135130608642702,1
f5420,0.19382621883403897,1
f5422,0.10119340224540099,1
f5423,0.0777165614552633,1
f5426,0.166597956312302,1
f5429,0.20649717118,1
f5430,0.261825656415179,1
f5431,0.142270210976397,1
f5432,0.0928142930956426,1
f5433,0.07123412365857401,1
f5438,0.143197829323264,1
f5439,0.17165317223161097,1
f5443,0.0976443688232137,1
f5444,0.165458983370087,1
f5445,0.195303477944668,1
f5446,0.21565046680471,1
f5447,0.1309337656416,1
f5453,0.16034739754089403,1
f5454,0.16174606383720902,1
f5456,0.10529388759156698,1
f5457,0.14274506805940498,1
f5458,0.175719303397814,1
f5459,0.161662610012115,1
f5460,0.0938637685488896,1
f5469,0.155033747316065,1
f5470,0.18590771822224803,1
f5478,0.0990192516027037,1
f5493,0.0548407987753726,1
f5502,0.0871237890378084,1
f5508,0.0710172875290522,1
f5541,0.0892389769126411,1
f5627,0.125912060746094,1
f5635,0.10318779699920401,1
f5654,0.0784403201064773,1
f5658,0.0643850396291726,1
f5659,0.0793339227101059,1
f5672,0.0881255102610129,1
f5677,0.11665780710351599,1
f5682,0.102703560059776,1
f5685,0.109096458807969,1
f5688,0.0975742818055148,1
f5692,0.042751510995063996,1
f5694,0.11963868529863,1
f5696,0.11880300768779499,1
f5701,0.10981754984479901,1
f5703,0.104864369369235,1
f5706,0.10537155713349301,1
f5707,0.0983823548660459,1
f5709,0.144122258609569,1
f5710,0.14831141505894,1
f5714,0.11800841658185499,1
f5718,0.19680321484905702,1
f5719,0.206655772733887,1
f5721,0.09023461979618301,1
f5725,0.151733031565013,1
f5727,0.138071637383934,1
f5729,0.200452280431362,1
f5730,0.193531494929762,1
f5731,0.14931175767723098,1
f5732,0.0934583639063687,1
f5733,0.10740560661766699,1
f5734,0.0675956644113884,1
f5735,0.0575909446367873,1
f5737,0.0916059258770367,1
f5738,0.10491818201833998,1
f5739,0.162960432983947,1
f5740,0.142619483005096,1
f5741,0.0996498338487277,1
f5742,0.16940078270049802,1
f5743,0.181464324042214,1
f5744,0.198143371961395,1
f5745,0.19215976671540197,1
f5747,0.0727432172854939,1
f5750,0.0492232738091686,1
f5751,0.0675371924936483,1
f5754,0.173170091384994,1
f5755,0.18050685765145802,1
f5756,0.137667457673577,1
f5758,0.0739125502960909,1
f5759,0.151139909727049,1
f5760,0.192054710351349,1
f5761,0.147586666721099,1
f5762,0.12981166499228,1
f5764,0.152440785288702,1
f5765,0.146216617730162,1
f5766,0.19469701792911998,1
f5773,0.14541809822032098,1
f5777,0.134960296036937,1
f5783,0.13122017399050598,1
f5789,0.0618593314159347,1
f5796,0.0780772199233752,1
f5806,0.0656372691249971,1
f5807,0.0823318274294411,1
f5843,0.10541406202018101,1
f5970,0.107638946837899,1
f5997,0.0748852005797948,1
f5998,0.0907426528991584,1
f6002,0.0957020524088044,1
f6006,0.07806336040774,1
f6009,0.0984130530157391,1
f6010,0.123755328178048,1
f6012,0.0854675988884854,1
f6013,0.0967845787531942,1
f6016,0.11290908305585301,1
f6017,0.11078450604270698,1
f6021,0.11726573441402599,1
f6022,0.14149864859290398,1
f6023,0.128195708081627,1
f6025,0.163838427779372,1
f6026,0.163158890396042,1
f6032,0.0538480578457457,1
f6033,0.126687301544616,1
f6034,0.12249447966459598,1
f6035,0.13542462822445,1
f6036,0.10672220990235198,1
f6038,0.0898001207991943,1
f6039,0.0799023317674754,1
f6042,0.0996098585291439,1
f6043,0.140346006818729,1
f6044,0.19236018488346301,1
f6045,0.163492538730568,1
f6046,0.13395696453754402,1
f6049,0.122245069650644,1
f6053,0.0961063667273394,1
f6054,0.17582930669135702,1
f6055,0.184880277020517,1
f6057,0.0780924454199315,1
f6063,0.129498588418587,1
f6064,0.09492567098424601,1
f6065,0.11853770716446099,1
f6066,0.19449476280984196,1
f6067,0.15648686513955898,1
f6069,0.098795793841489,1
f6070,0.0961129691490791,1
f6072,0.0552815568330867,1
f6073,0.0721569542006286,1
f6075,0.13054019062049302,1
f6077,0.18858596776179998,1
f6079,0.17481685864843,1
f6080,0.200288051309385,1
f6081,0.17807457724177497,1
f6082,0.147645524220535,1
f6083,0.0999156211709995,1
f6084,0.0876028421805813,1
f6090,0.164223258349914,1
f6091,0.166657682464215,1
f6093,0.176180462888048,1
f6094,0.183262962946298,1
f6095,0.17372406393515802,1
f6096,0.0943780584023231,1
f6097,0.0575866006935142,1
f6099,0.160640060123185,1
f6100,0.16544115252052,1
f6107,0.0494724956253298,1
f6109,0.194375713808561,1
f6115,0.137936199972227,1
f6119,0.13586884704017,1
f6128,0.0864653134743105,1
f6313,0.0905837876062352,1
f6318,0.224768157703363,1
f6319,0.116171819729901,1
f6344,0.10409656689320501,1
f6361,0.125946510115582,1
f6364,0.144858808042977,1
f6365,0.135063601633592,1
f6367,0.166068652985343,1
f6368,0.111501391914877,1
f6374,0.11203420018009899,1
f6377,0.25091823717607104,1
f6378,0.167055917359788,1
f6385,0.12230127952173801,1
f6387,0.160717344422962,1
f6388,0.14529723240455403,1
f6389,0.15958882732876503,1
f6391,0.0686258639942087,1
f6399,0.0920894725968497,1
f6400,0.17726574270915602,1
f6401,0.14973715477715802,1
f6402,0.0988123063452988,1
f6408,0.110344333886483,1
f6411,0.18382309255322501,1
f6413,0.20558457253260198,1
f6414,0.15120526264916198,1
f6417,0.0910743075862011,1
f6418,0.0866645010917317,1
f6419,0.0973855865916962,1
f6424,0.143797560541125,1
f6426,0.22137974692646,1
f6428,0.194234514886421,1
f6431,0.0976173426570572,1
f6432,0.0822124237045046,1
f6434,0.0877176994551134,1
f6438,0.174872432390211,1
f6439,0.18294362921448898,1
f6442,0.17901261039708602,1
f6445,0.109805240013503,1
f6448,0.173732976077723,1
f6449,0.160282123995957,1
f6456,0.0719836670044745,1
f6458,0.137519061524267,1
f6474,0.12287078066672699,1
f6479,0.100868291361726,1
f6488,0.0958166061367852,1
f6489,0.14639526742520498,1
f6491,0.126282687971645,1
f6493,0.0981428486358886,1
f6504,0.0832334645150774,1
f6526,0.0808704386333881,1
f6559,0.196220165508429,1
f6584,0.10819127949490301,1
f6585,0.10647766063569301,1
f6628,0.148066596331553,1
f6710,0.114770046051446,1
f6715,0.091862313027106,1
f6718,0.135803722690393,1
f6720,0.0818061734130696,1
f6722,0.16932829724422102,1
f6723,0.19804715009634302,1
f6727,0.104573697650967,1
f6729,0.12644482708445598,1
f6730,0.142903008707501,1
f6735,0.0948195664106294,1
f6736,0.12317584519479599,1
f6739,0.164679062327164,1
f6740,0.198714715859068,1
f6741,0.17640325964415499,1
f6742,0.11889949040797199,1
f6744,0.089336133875695,1
f6747,0.15770234199376099,1
f6750,0.180400477301417,1
f6752,0.200937692144727,1
f6753,0.19532048561661802,1
f6754,0.14255164542550697,1
f6758,0.15492296380180898,1
f6759,0.13037653822030698,1
f6760,0.121663051714253,1
f6761,0.129364151218732,1
f6762,0.211251416750803,1
f6764,0.202302570290964,1
f6767,0.124894101310689,1
f6771,0.176618545319894,1
f6775,0.14085084456392802,1
f6778,0.17039610345639,1
f6784,0.15434135603036403,1
f6786,0.10798779532131302,1
f6787,0.16949712958485502,1
f6791,0.15608026095845098,1
f6792,0.13836130489089402,1
f6804,0.11632025619403599,1
f6805,0.132263497599322,1
f6811,0.110814371098373,1
f6812,0.0980932176174896,1
f6820,0.0977285997615987,1
f6862,0.0882512194464147,1
f6863,0.09708628894681201,1
f6865,0.0778118955855929,1
f6886,0.13428332915021698,1
f6916,0.144072429262168,1
f6920,0.157527880708656,1
f6935,0.16739108064233402,1
f6956,0.0870373757730603,1
f6964,0.15183872224556302,1
f6970,0.0927627661615867,1
f7030,0.0964828009074232,1
f7031,0.135256239527549,1
f7033,0.156681125824319,1
f7036,0.0668376593726067,1
f7039,0.15261471888332098,1
f7043,0.134364816233298,1
f7048,0.110344061469424,1
f7049,0.109344860838055,1
f7051,0.163723754053418,1
f7052,0.15093913377870402,1
f7053,0.12101998777766401,1
f7058,0.11941625022197001,1
f7062,0.238444227355768,1
f7063,0.14483516440330998,1
f7067,0.11161408598829,1
f7068,0.174476921191917,1
f7069,0.141972137527091,1
f7071,0.179449293436936,1
f7072,0.173231502461323,1
f7078,0.17866853435678198,1
f7080,0.18598788820786602,1
f7081,0.186415284697036,1
f7082,0.134720934498708,1
f7084,0.09851608532550099,1
f7089,0.145911762262651,1
f7090,0.16844451789306397,1
f7092,0.14955570017061903,1
f7094,0.18522454969504104,1
f7103,0.148366605769606,1
f7104,0.152064645882551,1
f7107,0.152548080900519,1
f7108,0.133709206168955,1
f7116,0.13603779800930002,1
f7123,0.0993169485348197,1
f7127,0.148026370106434,1
f7128,0.14870938423280802,1
f7129,0.16693005425410598,1
f7130,0.21270905605598497,1
f7131,0.213833874411224,1
f7135,0.11167607101642599,1
f7137,0.133023553394998,1
f7138,0.20270481973582502,1
f7145,0.104509432989719,1
f7159,0.0865969209481135,1
f7167,0.234201220007913,1
f7168,0.25806865567062803,1
f7169,0.209874576802617,1
f7175,0.0886126500016156,1
f7184,0.179474019158682,1
f7213,0.0947270238350425,1
f7262,0.132886009954824,1
f7289,0.10667802841130901,1
f7308,0.0908223878693453,1
f7329,0.101604207775648,1
f7339,0.0930352356453634,1
f7341,0.12761471524026,1
f7342,0.121933004131154,1
f7360,0.16980873286580303,1
f7361,0.121148731315863,1
f7367,0.14999188287397,1
f7368,0.12306652612121699,1
f7373,0.169137152357453,1
f7374,0.131088390932164,1
f7382,0.120232918687384,1
f7386,0.156003361891737,1
f7387,0.21000794088045602,1
f7388,0.13720569997057902,1
f7395,0.135697270415149,1
f7397,0.17246375023435398,1
f7398,0.157021211097992,1
f7404,0.157467991185901,1
f7405,0.12484231225554598,1
f7406,0.17521212104212697,1
f7407,0.18742382997554,1
f7414,0.142199356864787,1
f7419,0.15536391928212698,1
f7420,0.129454577457865,1
f7421,0.167524761570253,1
f7422,0.191640703590758,1
f7428,0.127006602805489,1
f7457,0.0826027680401046,1
f7472,0.0697293490977856,1
f7473,0.0834865676779774,1
f7509,0.08215983257591901,1
f7511,0.0751375243356514,1
f7619,0.108284052797917,1
f7624,0.102249788023828,1
f7647,0.210757146034962,1
f7648,0.12981206951479599,1
f7665,0.0754692102699845,1
f7695,0.0897411203073026,1
f7698,0.11971016293660902,1
f7710,0.12445231479132698,1
f7718,0.24784601158009698,1
f7719,0.260326254701994,1
f7720,0.236131848162467,1
f7728,0.12077521707658301,1
f7734,0.11075573155771902,1
f7735,0.246382925110537,1
f7736,0.239532218266856,1
f7737,0.21230531773654998,1
f7746,0.14800448145696202,1
f7747,0.16356719901400302,1
f7751,0.18917462874374802,1
f7761,0.18375818290382698,1
f7762,0.125896020649857,1
f7780,0.156165254525906,1
f7785,0.17136782128640599,1
f7797,0.103575123025255,1
f7798,0.144586749901478,1
f7802,0.159953550140038,1
f7803,0.16215574679494102,1
f7815,0.193212478696311,1
f7816,0.174430787043546,1
f7828,0.17827240200962,1
f7833,0.060169517546947,1
f7863,0.101495913562623,1
f7870,0.148941302076396,1
f7898,0.0741926397824245,1
f7927,0.0919683622440599,1
f7971,0.15042322860305,1
f7974,0.0544381793887005,1
f7978,0.0690593649190499,1
f7979,0.19837189382547799,1
f7980,0.20176524826079,1
f7984,0.08620323256115699,1
f7986,0.245245387275655,1
f7989,0.304034267366914,1
f7991,0.18377834389366396,1
f8005,0.226143805429515,1
f8006,0.26516432946532303,1
f8007,0.242781520255044,1
f8020,0.235001549119591,1
f8021,0.20052959420774102,1
f8022,0.11602658611308901,1
f8024,0.0901850947967207,1
f8033,0.259909247325452,1
f8035,0.0809863589227821,1
f8058,0.11606190849676899,1
f8059,0.119972637284395,1
f8069,0.12620647140907099,1
f8089,0.12301861622789301,1
f8092,0.179689929369388,1
f8093,0.19734614563041,1
f8094,0.182861222145186,1
f8121,0.15344759536077301,1
f8147,0.0991713136732248,1
f8170,0.15486956362598903,1
f8192,0.17076865889570597,1
f8193,0.18787127967454698,1
f8201,0.0660400040531875,1
f8220,0.0740271279637084,1
f8245,0.0987038885239132,1
f8246,0.154407554318381,1
f8285,0.0969560066965986,1
f8297,0.0716585046464198,1
f8320,0.0838804324175521,1
f8329,0.0752179777011022,1
f8332,0.19391171370692398,1
f8341,0.161646189059137,1
f8342,0.22624417885775897,1
f8343,0.298734106989794,1
f8351,0.0792593560621504,1
f8359,0.27541200914949604,1
f8360,0.226048448359238,1
f8361,0.2670508727941,1
f8375,0.207936422921443,1
f8380,0.199357186618165,1
f8391,0.0935500249615207,1
f8401,0.24110369167033502,1
f8403,0.139445985002289,1
f8414,0.0973723199204766,1
f8415,0.11633012823120199,1
f8421,0.158222288467882,1
f8437,0.124177640280185,1
f8438,0.13943510285329502,1
f8444,0.14629761548672102,1
f8460,0.134339958533932,1
f8461,0.169725924856424,1
f8487,0.15366336899653302,1
f8504,0.0933943926788681,1
f8516,0.119872215880431,1
f8533,0.10726152824020001,1
f8537,0.12343642319713699,1
f8538,0.145075105229009,1
f8560,0.12465081480883401,1
f8573,0.16991200524515,1
f8614,0.0686618876900413,1
f8650,0.108865475597145,1
f8671,0.11259580646231099,1
f8679,0.118170311726098,1
f8690,0.140460862269322,1
f8691,0.16812538590697598,1
f8700,0.0830174154646408,1
f8707,0.149997230996077,1
f8708,0.182676659217587,1
f8725,0.12923513165775,1
f8727,0.15176223479959,1
f8728,0.15897074403588798,1
f8736,0.0784396437310785,1
f8739,0.0757602716322447,1
f8741,0.140448029052193,1
f8742,0.17314193819587198,1
f8746,0.13894085408731197,1
f8750,0.126980058748111,1
f8751,0.149944108783172,1
f8759,0.0626853319216196,1
f8762,0.227572563008333,1
f8781,0.17680871864497502,1
f8786,0.184465781939412,1
f8787,0.190873266283613,1
f8801,0.158411388271044,1
f8805,0.138082106797666,1
f8806,0.203759099553983,1
f8808,0.194480973572773,1
f8811,0.0983787329720993,1
f8824,0.162158156920678,1
f8825,0.185058453524368,1
f8848,0.18783400019748497,1
f8849,0.136534962402245,1
f8865,0.09176148387341401,1
f8869,0.17301429654864597,1
f8885,0.0879588293816537,1
f8908,0.10184622721810802,1
f8916,0.135810110535504,1
f8923,0.0890983963180646,1
f8924,0.13446751160249498,1
f8933,0.11641845708123601,1
f8995,0.15226483121956197,1
f8996,0.126401482647753,1
f9007,0.17896541525520399,1
f9008,0.20232476643056002,1
f9011,0.100208440231755,1
f9012,0.0784451294198534,1
f9014,0.08878163705448,1
f9021,0.191098719544123,1
f9031,0.12096807807502599,1
f9034,0.152769680142202,1
f9035,0.14862118863377602,1
f9042,0.144448258053101,1
f9057,0.189610678082808,1
f9058,0.127237411573397,1
f9121,0.0726361208930531,1
f9154,0.166474592096301,1
f9161,0.17004149954449502,1
f9184,0.0955721415314742,1
